"DATE","OPEN","CLOSE","HIGH","LOW","VOLUME"
"2014-12-18T07:00:00.000Z",304.8,302.65,305.68,302.32,2389.72006892
"2014-12-18T08:00:00.000Z",302.66,308.87,312.98,302.6,3271.48158628
"2014-12-18T09:00:00.000Z",308.8,314.81,319.5,308.23,2140.46632488
"2014-12-18T10:00:00.000Z",314.81,316.2,324.2,312.3,3523.13823491
"2014-12-18T11:00:00.000Z",315.93,313.69,315.93,312.43,842.11911495
"2014-12-18T12:00:00.000Z",313.68,307.81,314.1,307.2,3596.54213813
"2014-12-18T13:00:00.000Z",308.23,308.2,308.99,307.26,1116.79696864
"2014-12-18T14:00:00.000Z",308.2,311.52,311.99,307.58,1190.5283297
"2014-12-18T15:00:00.000Z",311.5,310.01,312.75,310,667.86279309
"2014-12-18T16:00:00.000Z",310,311.67,312.72,308.1,1528.0291883
"2014-12-18T17:00:00.000Z",311.95,314.94,319.88,311.95,3615.1699972
"2014-12-18T18:00:00.000Z",314.51,313.65,317.3,313.65,1324.50866385
"2014-12-18T19:00:00.000Z",313.89,313.46,314.96,309.9,1516.17535331
"2014-12-18T20:00:00.000Z",313.46,314.69,314.96,313.34,442.43598318
"2014-12-18T21:00:00.000Z",314.69,312.19,314.8,311.7,468.11461129
"2014-12-18T22:00:00.000Z",312.19,311.65,312.62,309.87,1514.99762395
"2014-12-18T23:00:00.000Z",311.88,311.77,311.9,309.05,575.39677343
"2014-12-19T00:00:00.000Z",311.76,311.84,312.25,310.3,288.98485734
"2014-12-19T01:00:00.000Z",311.95,309.94,311.95,309.25,459.58448474
"2014-12-19T02:00:00.000Z",309.29,309,309.95,307.94,960.76138847
"2014-12-19T03:00:00.000Z",309.05,306.69,309.06,305.6,1775.30626205
"2014-12-19T04:00:00.000Z",306.53,308.43,309.36,306.2,598.77714916
"2014-12-19T05:00:00.000Z",308.47,310.97,311.7,308.42,748.70854391
"2014-12-19T06:00:00.000Z",310.98,309,311.21,308,657.83183588
"2014-12-19T07:00:00.000Z",309.02,312.04,315.5,308.24,2944.59001073
"2014-12-19T08:00:00.000Z",311.92,314,314,311.92,518.14185559
"2014-12-19T09:00:00.000Z",312.9,312.24,312.9,311,440.45953552
"2014-12-19T10:00:00.000Z",312.3,308.49,312.39,307.69,1373.70209405
"2014-12-19T11:00:00.000Z",308.48,309.77,310.68,308.29,937.62008662
"2014-12-19T12:00:00.000Z",309.73,310.39,311.4,309.73,313.37071064
"2014-12-19T13:00:00.000Z",310.39,310.57,312,308.71,693.08246019
"2014-12-19T14:00:00.000Z",310.42,311.6,312,309.51,409.42119867
"2014-12-19T15:00:00.000Z",311.68,311.47,312,309.01,760.8954414
"2014-12-19T16:00:00.000Z",311.39,316.04,318.86,310.46,3294.31289983
"2014-12-19T17:00:00.000Z",316.5,315.92,318.4,314.43,1209.24695637
"2014-12-19T18:00:00.000Z",315.92,315.79,317.13,315.4,372.94153623
"2014-12-19T19:00:00.000Z",315.67,313.7,316.04,313.7,422.66198347
"2014-12-19T20:00:00.000Z",313.81,313.9,314.52,313.7,198.08737058
"2014-12-19T21:00:00.000Z",313.9,315.02,315.65,313.9,391.0579302
"2014-12-19T22:00:00.000Z",314.92,318,319.97,314.92,2508.76079275
"2014-12-19T23:00:00.000Z",317.97,318.47,319.5,316.7,851.20071977
"2014-12-20T00:00:00.000Z",318.47,315.83,318.69,315.3,714.34889164
"2014-12-20T01:00:00.000Z",315.88,317,317,315.63,291.24658576
"2014-12-20T02:00:00.000Z",317,319.66,319.66,316.99,683.34447141
"2014-12-20T03:00:00.000Z",319.66,319.72,323.85,316.83,2981.30145528
"2014-12-20T04:00:00.000Z",319.72,324,324.99,319.72,1190.31515305
"2014-12-20T05:00:00.000Z",324.03,323.65,324.1,322.4,477.70661298
"2014-12-20T06:00:00.000Z",323.6,324.2,324.99,320.6,1235.69600412
"2014-12-20T07:00:00.000Z",324.2,321.82,324.33,320.19,485.09461032
"2014-12-20T08:00:00.000Z",321.76,324.61,325.67,320.25,645.06554638
"2014-12-20T09:00:00.000Z",324.48,325.29,328,324.4,1558.84636027
"2014-12-20T10:00:00.000Z",325.92,325.9,326.84,325,477.53658988
"2014-12-20T11:00:00.000Z",326.01,328.39,328.74,326.01,1833.75791796
"2014-12-20T12:00:00.000Z",328.4,328.22,328.8,326.26,737.84101097
"2014-12-20T13:00:00.000Z",328.2,327.88,328.99,326,783.49574996
"2014-12-20T14:00:00.000Z",327.88,326.93,328,325.31,286.32140962
"2014-12-20T15:00:00.000Z",326.87,325.65,327.3,324.37,443.44421973
"2014-12-20T16:00:00.000Z",327.21,324.83,327.21,322.16,1592.86962027
"2014-12-20T17:00:00.000Z",324.85,324.9,324.99,323,637.51410129
"2014-12-20T18:00:00.000Z",324.9,324,325.21,324,299.94599832
"2014-12-20T19:00:00.000Z",324.01,323.99,324.74,323.11,182.72088249
"2014-12-20T20:00:00.000Z",324.55,326.56,327.2,324,473.32633523
"2014-12-20T21:00:00.000Z",326.4,326.1,327.16,326.01,283.54944678
"2014-12-20T22:00:00.000Z",326.1,328.02,330,326.1,1456.56219945
"2014-12-20T23:00:00.000Z",328.8,329.66,330,327.23,478.15110265
"2014-12-21T00:00:00.000Z",329.69,326.5,329.73,326.49,518.18491708
"2014-12-21T01:00:00.000Z",326.94,327,327.75,326.7,291.04288148
"2014-12-21T01:00:00.000Z",326.94,327,327.75,326.7,291.04288148
"2014-12-21T02:00:00.000Z",327,324.91,327.16,324.59,254.77848443
"2014-12-21T03:00:00.000Z",325,322.67,327.52,322.67,1002.07855648
"2014-12-21T04:00:00.000Z",322.66,318.66,323.29,317.35,3701.47410382
"2014-12-21T05:00:00.000Z",318.66,322.67,327.77,316.85,2901.85355083
"2014-12-21T06:00:00.000Z",322.68,322.68,325.75,322.6,1024.14183787
"2014-12-21T07:00:00.000Z",322.69,322.31,323,322.29,116.38947917
"2014-12-21T08:00:00.000Z",322.33,321,322.8,321,223.00142701
"2014-12-21T09:00:00.000Z",321.08,324,325.39,321,465.59846881
"2014-12-21T10:00:00.000Z",324.05,322.6,324.5,322.2,305.51664555
"2014-12-21T11:00:00.000Z",322.6,324.08,324.08,322.47,168.69748528
"2014-12-21T12:00:00.000Z",324.04,324.24,324.9,323.56,95.3254597
"2014-12-21T13:00:00.000Z",324.24,323.35,324.85,323.06,66.13396746
"2014-12-21T14:00:00.000Z",323.49,326.15,329.5,323.44,1216.5014944
"2014-12-21T15:00:00.000Z",326.07,324.11,326.45,323.92,600.93373448
"2014-12-21T16:00:00.000Z",324.61,325.01,325.4,323.99,315.69478735
"2014-12-21T17:00:00.000Z",325.4,326.64,327.46,324.69,650.23107308
"2014-12-21T18:00:00.000Z",326.65,326.21,327.68,326.21,160.32530554
"2014-12-21T19:00:00.000Z",326.26,324.57,326.39,324.57,300.68780213
"2014-12-21T20:00:00.000Z",324.98,324.28,325.55,323.87,266.60941771
"2014-12-21T21:00:00.000Z",324.27,322.17,324.33,322.16,283.70282006
"2014-12-21T22:00:00.000Z",322.18,323.43,323.8,322.16,108.36210372
"2014-12-21T23:00:00.000Z",323.41,320.79,323.6,320.1,807.06568194
"2014-12-22T00:00:00.000Z",321.19,323.82,323.82,321,240.01891169
"2014-12-22T01:00:00.000Z",323.61,321.64,323.87,319.64,410.85267082
"2014-12-22T02:00:00.000Z",321.69,321.82,322,319.94,234.070645
"2014-12-22T03:00:00.000Z",321.52,321.81,322,321.25,51.46984782
"2014-12-22T04:00:00.000Z",321.9,320.68,322.92,320.03,132.89544508
"2014-12-22T05:00:00.000Z",320.65,335.59,335.59,319.82,3266.9460701
"2014-12-22T06:00:00.000Z",335.62,331.82,336.85,327.11,5952.27323905
"2014-12-22T07:00:00.000Z",331.7,329.69,333.86,327.77,1433.3758128
"2014-12-22T08:00:00.000Z",329.67,330.59,332.5,329,295.98269092
"2014-12-22T09:00:00.000Z",330.58,329.56,331,327.97,740.99471881
"2014-12-22T10:00:00.000Z",329.76,329.47,330.75,328.98,285.74677751
"2014-12-22T11:00:00.000Z",329.3,329.15,329.82,327.51,1275.38114017
"2014-12-22T12:00:00.000Z",329.15,330.14,330.38,328,433.7290235
"2014-12-22T13:00:00.000Z",330.3,328.28,331.5,327.29,862.8600754
"2014-12-22T14:00:00.000Z",328.28,330,330.54,328.28,439.5742124
"2014-12-22T15:00:00.000Z",330,330.02,330.92,328.52,430.06040065
"2014-12-22T16:00:00.000Z",330.02,332,333.74,329.87,1238.44899393
"2014-12-22T17:00:00.000Z",332.09,333.36,333.94,331.51,497.01126834
"2014-12-22T18:00:00.000Z",333.53,332.36,334.87,331.15,762.11081085
"2014-12-22T19:00:00.000Z",332,332.02,332.46,331.79,200.93824051
"2014-12-22T20:00:00.000Z",332.05,332.96,333,332.01,257.08979904
"2014-12-22T21:00:00.000Z",332.96,331.38,333.2,330.2,625.81618381
"2014-12-22T22:00:00.000Z",331.38,330.71,331.39,330.1,183.82579588
"2014-12-22T23:00:00.000Z",330.65,332.63,332.79,330.65,166.39025158
"2014-12-23T00:00:00.000Z",332.41,334.16,334.86,332.39,771.44151868
"2014-12-23T01:00:00.000Z",334.25,330.22,334.26,330.16,557.28174267
"2014-12-23T02:00:00.000Z",330.16,332.13,333.77,330,767.59501156
"2014-12-23T03:00:00.000Z",332.12,330.15,332.29,330.04,248.28813737
"2014-12-23T04:00:00.000Z",330.36,331.81,332.59,330.19,151.59432102
"2014-12-23T05:00:00.000Z",331.73,334.38,337.79,331.04,1776.96414902
"2014-12-23T06:00:00.000Z",334.26,334.5,335.91,334.26,153.28280065
"2014-12-23T07:00:00.000Z",334.3,333,334.39,331.5,818.65528991
"2014-12-23T08:00:00.000Z",333.09,331.29,333.95,330.83,525.126036
"2014-12-23T09:00:00.000Z",331.28,331.76,331.92,330.91,213.76285332
"2014-12-23T10:00:00.000Z",331.62,331.96,332.01,331,196.42742838
"2014-12-23T11:00:00.000Z",331.62,330.85,331.92,330,345.72970129
"2014-12-23T12:00:00.000Z",330.84,331.19,332,330.5,569.7695085
"2014-12-23T13:00:00.000Z",331.03,332.44,332.44,331.03,211.30960412
"2014-12-23T14:00:00.000Z",332.4,333.5,335.52,332.13,734.92010667
"2014-12-23T15:00:00.000Z",333.9,333.99,335.09,332.5,254.47601352
"2014-12-23T16:00:00.000Z",333.93,333.32,333.93,331.9,521.77454157
"2014-12-23T17:00:00.000Z",333.5,334.58,335.5,333,500.40896711
"2014-12-23T18:00:00.000Z",334.64,335,335.2,334.64,183.93458959
"2014-12-23T19:00:00.000Z",335.18,336.95,337,335,754.65264069
"2014-12-23T20:00:00.000Z",336.79,337.4,337.5,335.3,624.76956064
"2014-12-23T21:00:00.000Z",337.4,335.2,337.4,335,618.39871546
"2014-12-23T22:00:00.000Z",335.21,335,335.6,335,176.06489546
"2014-12-23T23:00:00.000Z",335,335.7,336.29,335,180.78711535
"2014-12-24T00:00:00.000Z",335.69,335,335.8,335,131.58095109
"2014-12-24T01:00:00.000Z",335.23,335,335.93,334.92,185.09467788
"2014-12-24T02:00:00.000Z",334.92,334.48,335.09,333.26,227.16874121
"2014-12-24T03:00:00.000Z",334.13,333.37,334.5,333,231.7458903
"2014-12-24T04:00:00.000Z",333.37,333.98,334,333.37,109.30488258
"2014-12-24T05:00:00.000Z",334,333.85,334.26,333.35,33.79579213
"2014-12-24T06:00:00.000Z",333.74,333.2,333.78,333.2,51.15569264
"2014-12-24T07:00:00.000Z",333.21,330.49,333.25,328.35,1448.04948774
"2014-12-24T08:00:00.000Z",330.51,329.6,330.75,328.76,393.56187489
"2014-12-24T09:00:00.000Z",329.8,329.99,331,329,415.37774832
"2014-12-24T10:00:00.000Z",329.99,329.89,330,328.95,252.29478706
"2014-12-24T11:00:00.000Z",329.89,332,332,329.8,295.87142317
"2014-12-24T12:00:00.000Z",331.61,330.11,331.88,329.5,109.82915732
"2014-12-24T13:00:00.000Z",330.11,330.02,330.18,329.51,264.33035997
"2014-12-24T14:00:00.000Z",330.01,329.81,330.51,329.55,126.42329458
"2014-12-24T15:00:00.000Z",329.83,329.76,330.77,328,736.53220436
"2014-12-24T16:00:00.000Z",329.76,329.98,330.2,329.48,698.64502735
"2014-12-24T17:00:00.000Z",329.76,328.04,330.5,328.04,566.93281208
"2014-12-24T18:00:00.000Z",328.18,325.31,328.18,323.2,1894.58663365
"2014-12-24T19:00:00.000Z",325.33,323.98,325.33,320,4406.55232474
"2014-12-24T20:00:00.000Z",323.72,322.74,323.99,321.85,228.27464367
"2014-12-24T21:00:00.000Z",322.74,322.01,323.25,320.21,408.83824901
"2014-12-24T22:00:00.000Z",322,323,324,322,413.05261619
"2014-12-24T23:00:00.000Z",323.16,322.61,323.98,322.48,251.72558306
"2014-12-25T00:00:00.000Z",322.62,318.64,323.4,316.13,1108.91237666
"2014-12-25T01:00:00.000Z",318.6,319.8,321.97,317.49,866.76590545
"2014-12-25T02:00:00.000Z",319.69,321.06,321.09,318.92,362.19474731
"2014-12-25T03:00:00.000Z",321.48,322.49,323,321.48,272.75178655
"2014-12-25T04:00:00.000Z",322.78,321.5,322.89,320.17,260.13003771
"2014-12-25T05:00:00.000Z",321.51,321.5,322,321.5,95.35077519
"2014-12-25T06:00:00.000Z",321.96,320.5,321.98,319.65,215.44349176
"2014-12-25T07:00:00.000Z",320.5,322.29,322.8,319.83,155.63776918
"2014-12-25T08:00:00.000Z",322.3,318.33,322.99,318.11,488.13395769
"2014-12-25T09:00:00.000Z",318.9,318.54,319.88,317.06,572.5050293
"2014-12-25T10:00:00.000Z",319.02,318.26,319.5,317.97,148.93208419
"2014-12-25T11:00:00.000Z",318.68,319.27,319.79,318.67,112.62550466
"2014-12-25T12:00:00.000Z",319.34,317.99,319.43,316.2,526.20720337
"2014-12-25T13:00:00.000Z",318,318.29,319,317.69,271.36529217
"2014-12-25T14:00:00.000Z",317.69,320.49,320.49,317.5,234.53852566
"2014-12-25T15:00:00.000Z",319.64,319.35,320.75,319.35,228.94362041
"2014-12-25T16:00:00.000Z",319.46,318.26,319.66,317.5,91.83466994
"2014-12-25T17:00:00.000Z",318.49,318.1,320,317.37,191.98262749
"2014-12-25T18:00:00.000Z",318.04,318.14,318.27,317.26,85.02386959
"2014-12-25T19:00:00.000Z",318.15,317,318.15,315.5,697.89705876
"2014-12-25T20:00:00.000Z",316.99,317.12,317.99,316.98,134.45295836
"2014-12-25T21:00:00.000Z",317.48,318.01,318.28,317.13,84.94915526
"2014-12-25T22:00:00.000Z",318.01,317.96,318.3,317.5,79.01027579
"2014-12-25T23:00:00.000Z",317.53,318.5,318.5,317.5,175.6554754
"2014-12-26T00:00:00.000Z",318.49,317.9,318.7,317.9,128.74378
"2014-12-26T01:00:00.000Z",317.9,316.73,318,316.51,381.54938645
"2014-12-26T02:00:00.000Z",317,316.26,317.41,316.17,196.06412991
"2014-12-26T03:00:00.000Z",316.24,318,318.2,316.19,237.2389422
"2014-12-26T04:00:00.000Z",318,320.2,321,316.96,845.71561993
"2014-12-26T05:00:00.000Z",320.95,322.4,323.9,320.02,781.31446111
"2014-12-26T06:00:00.000Z",322.43,321.42,323.44,320.93,325.34712577
"2014-12-26T07:00:00.000Z",321.37,321.01,321.65,320.09,56.72027402
"2014-12-26T08:00:00.000Z",321.06,321.96,323.2,320,252.09911406
"2014-12-26T09:00:00.000Z",321.93,323.55,324.24,321.9,405.14879834
"2014-12-26T10:00:00.000Z",323.91,322.32,324,322.32,173.06406399
"2014-12-26T11:00:00.000Z",323.34,324.24,324.26,323,303.81070704
"2014-12-26T12:00:00.000Z",323.73,322.97,324.2,321.8,204.15678867
"2014-12-26T13:00:00.000Z",323,323.99,323.99,322.17,230.79241881
"2014-12-26T14:00:00.000Z",323.99,324.8,326.2,323.6,1166.66576021
"2014-12-26T15:00:00.000Z",324.51,323.5,324.8,323.5,222.33809137
"2014-12-26T16:00:00.000Z",323.63,323.4,324.48,322.2,421.81587801
"2014-12-26T17:00:00.000Z",323.4,327.64,327.99,322.59,1281.05348318
"2014-12-26T18:00:00.000Z",327.64,327.53,328.7,326.84,1026.94904142
"2014-12-26T19:00:00.000Z",327.63,327.2,328.6,326.9,381.36659098
"2014-12-26T20:00:00.000Z",327.06,327.6,328.49,326.23,565.43640645
"2014-12-26T21:00:00.000Z",327.6,330.92,332.4,326.66,2862.2029427
"2014-12-26T22:00:00.000Z",331.31,330.7,331.8,328.19,654.7800301
"2014-12-26T23:00:00.000Z",330.7,327.2,330.72,327.2,1011.13024703
"2014-12-27T00:00:00.000Z",327.79,327.69,330.6,326.5,959.57953718
"2014-12-27T01:00:00.000Z",327.55,328.45,328.7,323,2058.85540049
"2014-12-27T02:00:00.000Z",328.28,326,328.87,325.7,353.88843754
"2014-12-27T03:00:00.000Z",325.86,321.75,325.86,319.55,1818.35746446
"2014-12-27T04:00:00.000Z",321.75,320.14,322.99,318.52,897.3458407
"2014-12-27T05:00:00.000Z",320.42,322,323.24,320.2,228.17067375
"2014-12-27T06:00:00.000Z",322.84,321.7,323.67,321.52,141.10733636
"2014-12-27T07:00:00.000Z",321.55,321.1,322.75,320.25,177.2853827
"2014-12-27T08:00:00.000Z",321.02,321.52,323.6,320.56,193.56516917
"2014-12-27T09:00:00.000Z",321.52,322.01,322.57,321.1,46.45461789
"2014-12-27T10:00:00.000Z",322,321.2,322.1,321.1,90.24760383
"2014-12-27T11:00:00.000Z",321.22,320.3,322.18,320.1,116.63118901
"2014-12-27T12:00:00.000Z",320.11,320.41,321.29,320.1,101.31761195
"2014-12-27T13:00:00.000Z",320.4,318.04,320.4,316.56,1187.74848771
"2014-12-27T14:00:00.000Z",317.63,313.06,317.71,310,3634.05932153
"2014-12-27T15:00:00.000Z",313.83,314.18,314.83,313,531.38468247
"2014-12-27T16:00:00.000Z",313.88,314.39,314.8,313.24,359.86594013
"2014-12-27T17:00:00.000Z",314.22,313.61,314.4,313,346.59750666
"2014-12-27T18:00:00.000Z",313.75,313.73,314.49,312.33,661.86777005
"2014-12-27T19:00:00.000Z",313.57,311.95,313.6,311.73,412.24080348
"2014-12-27T20:00:00.000Z",312.08,313.9,315,311.95,938.27878518
"2014-12-27T21:00:00.000Z",314.21,316.05,317.93,314.21,1270.21679931
"2014-12-27T22:00:00.000Z",316.05,315.77,316.34,313.79,255.12043559
"2014-12-27T23:00:00.000Z",315.77,315.89,317.68,314.2,670.91354935
"2014-12-28T00:00:00.000Z",315.9,316.34,319.79,315.9,1465.59446471
"2014-12-28T01:00:00.000Z",316.47,318.08,319,316,498.57981617
"2014-12-28T02:00:00.000Z",317.96,317.84,318.59,317.33,604.87977768
"2014-12-28T03:00:00.000Z",317.8,316.01,318.33,316,289.10935541
"2014-12-28T04:00:00.000Z",316,313.98,316.82,313.2,579.78087846
"2014-12-28T05:00:00.000Z",314.05,315.04,315.21,313.33,126.92809131
"2014-12-28T06:00:00.000Z",315.31,317.2,317.54,314.91,132.73186059
"2014-12-28T07:00:00.000Z",317.22,315.24,317.29,314.68,230.72812522
"2014-12-28T08:00:00.000Z",315.7,315.35,315.92,314.5,129.74231359
"2014-12-28T09:00:00.000Z",315.31,315.47,316.22,315.3,127.14779606
"2014-12-28T10:00:00.000Z",315.31,314.85,315.31,314.53,29.15017898
"2014-12-28T11:00:00.000Z",314.84,312.5,314.9,310.08,831.80845661
"2014-12-28T12:00:00.000Z",312.54,312.32,312.95,310.64,439.05549071
"2014-12-28T13:00:00.000Z",312.32,312.62,314.55,311.26,421.97522136
"2014-12-28T14:00:00.000Z",312.97,315.22,315.8,312.61,479.66054379
"2014-12-28T15:00:00.000Z",314.85,315.55,316.39,314.34,305.60446978
"2014-12-28T16:00:00.000Z",315.5,315.99,317.45,314.86,582.33801698
"2014-12-28T17:00:00.000Z",315.96,317.84,318.5,314.77,452.34737157
"2014-12-28T18:00:00.000Z",317.31,317.07,318.9,316.17,437.08841155
"2014-12-28T19:00:00.000Z",317.07,317.03,317.07,315.03,284.07771058
"2014-12-28T20:00:00.000Z",316.9,315.74,317.2,315.16,199.93355383
"2014-12-28T21:00:00.000Z",316.24,314.88,316.96,313,506.058182
"2014-12-28T22:00:00.000Z",314.86,316.68,316.69,314.79,262.2844971
"2014-12-28T23:00:00.000Z",316.67,316.94,317.4,316,338.41420612
"2014-12-29T00:00:00.000Z",316.96,320,320.18,316.91,729.44315702
"2014-12-29T01:00:00.000Z",319.24,318.68,320.5,318.42,235.31995148
"2014-12-29T02:00:00.000Z",318.73,318.5,319.4,318.22,285.18813588
"2014-12-29T03:00:00.000Z",318.62,315.19,319.76,315.18,323.33509544
"2014-12-29T04:00:00.000Z",315.49,317.49,318,315.25,213.48248543
"2014-12-29T05:00:00.000Z",317.82,314.02,318.04,314.01,571.7845187
"2014-12-29T06:00:00.000Z",314.02,314.72,314.95,313.21,589.04974132
"2014-12-29T07:00:00.000Z",314.44,316.8,317,313.83,514.48262685
"2014-12-29T08:00:00.000Z",316.24,315.14,317.5,314.42,227.97869643
"2014-12-29T09:00:00.000Z",314.51,313.94,314.86,313.17,190.13982678
"2014-12-29T10:00:00.000Z",313.95,313.56,314.78,313.2,131.28282674
"2014-12-29T11:00:00.000Z",313.98,315.2,315.42,313.66,135.9697248
"2014-12-29T12:00:00.000Z",315.2,315.9,317.26,314.89,240.0523184
"2014-12-29T13:00:00.000Z",315.86,315.4,316.23,314.26,249.47417152
"2014-12-29T14:00:00.000Z",315.59,316.9,317.1,315.59,247.87374927
"2014-12-29T15:00:00.000Z",316.8,314.82,316.84,313.72,372.36067295
"2014-12-29T16:00:00.000Z",314.83,315.02,316.24,314,316.93964658
"2014-12-29T17:00:00.000Z",314.8,314.25,315.47,313.78,406.9383385
"2014-12-29T18:00:00.000Z",314.31,313.42,314.5,313.42,817.8332931
"2014-12-29T19:00:00.000Z",313.64,313.86,315.24,313.02,368.4526275
"2014-12-29T20:00:00.000Z",314.07,314.65,314.68,313.86,173.35193696
"2014-12-29T21:00:00.000Z",314.64,314.09,314.97,313.8,235.11441436
"2014-12-29T22:00:00.000Z",314.09,314.39,314.87,313.84,26.85662478
"2014-12-29T23:00:00.000Z",314.24,312.64,314.97,312.51,578.14336163
"2014-12-30T00:00:00.000Z",312.86,313.74,314.63,312.21,570.4888685
"2014-12-30T01:00:00.000Z",313.87,313.23,314.45,312.73,497.56023504
"2014-12-30T02:00:00.000Z",313.5,314.37,314.55,313.28,154.76326307
"2014-12-30T03:00:00.000Z",314.23,314.7,314.99,314.12,166.7985878
"2014-12-30T04:00:00.000Z",314.6,313.67,315.1,313.67,176.25848514
"2014-12-30T05:00:00.000Z",313.73,313.8,314.92,313.48,236.95860716
"2014-12-30T06:00:00.000Z",313.8,312.18,314.08,311.31,540.19983121
"2014-12-30T07:00:00.000Z",312.18,311.83,312.74,311.31,240.55260541
"2014-12-30T08:00:00.000Z",312.23,313.5,315.93,311.88,559.92011445
"2014-12-30T09:00:00.000Z",313.54,311.95,313.9,311.84,307.38895414
"2014-12-30T10:00:00.000Z",311.98,312.57,313.79,311.97,193.88284067
"2014-12-30T11:00:00.000Z",312.54,309.4,312.88,307.1,2239.7472338
"2014-12-30T12:00:00.000Z",309.47,310.22,311.12,309.46,211.77432526
"2014-12-30T13:00:00.000Z",310.23,308.78,312,308.15,644.84166704
"2014-12-30T14:00:00.000Z",308.6,310.38,310.38,308.4,243.81638228
"2014-12-30T15:00:00.000Z",310.38,312.31,313,310.37,483.45759643
"2014-12-30T16:00:00.000Z",312.3,312.05,314.25,311.7,653.73656746
"2014-12-30T17:00:00.000Z",311.96,312.52,313.02,311.95,325.38866606
"2014-12-30T18:00:00.000Z",312.52,312.08,313.37,311.97,127.98676668
"2014-12-30T19:00:00.000Z",312.07,311.65,313.95,311.65,867.39835692
"2014-12-30T20:00:00.000Z",311.65,310.01,312.05,310.01,224.77190936
"2014-12-30T21:00:00.000Z",310.03,310.4,311.32,309.7,250.27213711
"2014-12-30T22:00:00.000Z",310.4,310.73,311.1,309.9,87.20050271
"2014-12-30T23:00:00.000Z",310.74,310.8,311.2,309.7,126.41534
"2014-12-31T00:00:00.000Z",310.81,310.65,311.25,309.8,253.62224833
"2014-12-31T01:00:00.000Z",310.47,310.42,311.25,309.82,65.84757549
"2014-12-31T02:00:00.000Z",310.4,310.01,310.82,309.39,282.33699935
"2014-12-31T03:00:00.000Z",309.98,310.04,310.6,309.42,94.29929875
"2014-12-31T04:00:00.000Z",310.03,310.68,310.8,310.03,58.42520001
"2014-12-31T05:00:00.000Z",310.79,310.64,311.52,310.4,142.97242185
"2014-12-31T06:00:00.000Z",310.59,312.8,312.8,309.69,282.55868046
"2014-12-31T07:00:00.000Z",312.77,311.89,313,311.87,414.41772642
"2014-12-31T08:00:00.000Z",312.3,313,313,311.88,56.51594552
"2014-12-31T09:00:00.000Z",313,312.55,313,312.26,109.12856972
"2014-12-31T10:00:00.000Z",312.57,311.91,312.78,311.36,149.2456938
"2014-12-31T11:00:00.000Z",312.12,311.61,312.12,311.41,35.69887389
"2014-12-31T12:00:00.000Z",311.47,311.77,312.78,311.1,102.1074484
"2014-12-31T13:00:00.000Z",311.77,311.32,312.77,311.32,40.19926308
"2014-12-31T14:00:00.000Z",311.95,312.05,312.88,311.36,362.74469285
"2014-12-31T15:00:00.000Z",312.21,314.15,314.8,312.18,278.35904573
"2014-12-31T16:00:00.000Z",314.21,316.1,319,313.5,2769.42810233
"2014-12-31T17:00:00.000Z",316.1,316.58,316.66,315.01,503.5927119
"2014-12-31T18:00:00.000Z",316.37,315.9,316.99,315.9,177.89438732
"2014-12-31T19:00:00.000Z",315.9,316.47,316.99,315.19,189.28020246
"2014-12-31T20:00:00.000Z",316.51,317.6,317.99,316.12,326.04697947
"2014-12-31T21:00:00.000Z",317.88,317.78,318,314.26,546.63074485
"2014-12-31T22:00:00.000Z",317.99,318.75,320,317.45,1610.54626118
"2014-12-31T23:00:00.000Z",319.28,322.3,322.79,318.12,2947.4436209
"2015-01-01T00:00:00.000Z",322.31,319.56,322.9,319,933.84292601
"2015-01-01T01:00:00.000Z",319.56,319.56,319.56,319.56,0.1
"2015-01-01T02:00:00.000Z",318.65,318.6,319.28,318.2,137.63345735
"2015-01-01T03:00:00.000Z",318.3,318.31,318.5,318.25,235.5098413
"2015-01-01T04:00:00.000Z",318.57,314.4,318.98,313.81,1242.27787457
"2015-01-01T05:00:00.000Z",314.39,315.24,316.21,314.18,258.52333292
"2015-01-01T06:00:00.000Z",315.24,315.52,316.7,315.21,78.00616415
"2015-01-01T07:00:00.000Z",315.64,315.2,316.35,314.79,116.31915769
"2015-01-01T08:00:00.000Z",315.41,315.5,316.64,314.74,170.33029723
"2015-01-01T09:00:00.000Z",315.48,316.74,316.8,315.2,70.65761049
"2015-01-01T10:00:00.000Z",316.83,315.8,316.89,315.57,49.28238602
"2015-01-01T11:00:00.000Z",315.8,315.9,316.16,315.7,70.9869239
"2015-01-01T12:00:00.000Z",316.13,316.14,316.15,315.61,11.17098886
"2015-01-01T13:00:00.000Z",316.15,316.56,317.23,316.02,92.75763305
"2015-01-01T14:00:00.000Z",316.26,316.01,316.71,316.01,50.07159865
"2015-01-01T15:00:00.000Z",316,315.95,316.1,315.6,47.5538982
"2015-01-01T16:00:00.000Z",315.8,316,316,315.05,192.45035451
"2015-01-01T17:00:00.000Z",316,315.62,316.08,315.52,76.31127733
"2015-01-01T18:00:00.000Z",315.66,315.23,315.9,315.05,153.65792021
"2015-01-01T19:00:00.000Z",315.5,316.03,316.46,315.29,216.4318854
"2015-01-01T20:00:00.000Z",316,316.12,316.61,315.9,249.98250971
"2015-01-01T21:00:00.000Z",316.1,315.53,316.14,315,106.78007268
"2015-01-01T22:00:00.000Z",315.23,315.48,316.14,314.73,234.52064143
"2015-01-01T23:00:00.000Z",315.42,314.96,315.46,314.21,109.64528805
